latitude,longitude,elevation_m,temperature_C,humidity_percent,rainfall_mm_day,windspeed_mps,soil_type,soil_pH,soil_moisture_percent,organic_carbon_percent,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,bulk_density_gcm3,drainage,ndvi,canopy_cover_percent,burn_severity,fire_frequency_5yr,deforestation_percent,native_species_suitability,carbon_sequestration_tCO2_ha,recommended_reforestation_method,recommended_species
2.47087,-61.008768,173.4,30.51,75.7,10.31,6.46,Inceptisol,6.66,44.0,2.1,1827,38,24,1.09,Good,0.478,58.1,0.394,2,19.9,100.0,114.6,Agroforestry,Rubber Tree
1.478308,-67.487144,284.5,26.35,97.1,15.53,2.8,Oxisol,4.27,65.4,4.11,1259,21,179,1.34,Moderate,0.888,92.8,0.153,1,25.4,100.0,232.9,Natural Regeneration,Brazil Nut
1.697753,-57.591859,129.7,28.71,78.0,42.06,0.24,Inceptisol,5.57,69.7,6.35,2142,26,94,1.05,Moderate,0.95,91.7,0.008,0,9.7,100.0,250.0,Natural Regeneration,Brazil Nut
-4.253701,-50.49498,68.5,25.82,95.6,15.18,2.7,Oxisol,6.76,64.6,4.14,1678,4,57,1.0,Moderate,0.852,78.8,0.198,3,17.7,100.0,248.2,Natural Regeneration,Brazil Nut
0.910224,-69.746866,308.2,22.79,96.7,8.98,6.8,Ultisol,4.17,59.4,6.64,1669,35,119,1.06,Good,0.95,100.0,0.012,0,2.2,100.0,250.0,Natural Regeneration,Brazil Nut
2.679334,-66.17605,90.0,23.81,94.4,8.99,7.01,Ultisol,5.02,57.5,4.42,2134,8,115,1.23,Good,0.806,91.5,0.085,1,0.0,100.0,226.2,Natural Regeneration,Brazil Nut
0.428379,-60.994857,117.0,25.78,92.6,6.63,7.48,Ultisol,4.24,57.9,2.12,2049,27,181,1.47,Poor,0.56,57.2,0.235,3,34.4,100.0,142.1,Agroforestry,Rubber Tree
-0.435509,-69.914849,253.2,34.69,61.2,22.47,4.0,Oxisol,5.64,48.7,6.03,252,4,103,0.97,Moderate,0.856,94.5,0.318,4,26.0,100.0,245.9,Agroforestry,Rubber Tree
2.565037,-73.466705,245.6,34.55,64.6,11.3,7.65,Oxisol,6.39,45.0,3.28,2102,21,49,1.49,Poor,0.631,55.2,0.389,2,48.6,100.0,171.3,Direct Seeding,Açaí Palm
-1.456503,-65.912405,284.1,32.76,66.9,11.11,3.99,Inceptisol,4.68,45.7,4.62,2353,17,105,1.1,Poor,0.675,65.8,0.277,1,32.4,100.0,196.3,Natural Regeneration,Brazil Nut
-0.205651,-53.231101,80.7,25.02,90.5,3.26,1.23,Inceptisol,4.57,49.7,3.36,948,10,133,1.42,Good,0.602,67.3,0.301,1,51.0,100.0,165.7,Direct Seeding,Açaí Palm
-1.189294,-72.956758,136.3,27.74,81.1,10.16,4.02,Oxisol,5.48,59.9,3.55,1839,10,46,1.21,Good,0.638,53.5,0.275,3,28.7,100.0,193.8,Natural Regeneration,Brazil Nut
2.46277,-63.705703,61.5,27.72,92.3,17.65,6.95,Oxisol,5.0,61.4,2.04,1595,33,250,0.95,Moderate,0.573,45.8,0.385,3,62.3,93.1,153.2,Assisted Natural Regeneration,Andiroba
-4.391322,-55.707181,198.5,27.03,84.5,5.61,6.29,Ultisol,6.31,62.6,4.75,1003,40,226,1.01,Good,0.809,77.5,0.228,3,25.8,100.0,209.8,Natural Regeneration,Brazil Nut
-0.991042,-51.123618,116.5,22.58,86.6,10.58,3.47,Ultisol,4.38,59.1,2.9,1002,38,122,1.41,Good,0.663,65.0,0.339,5,32.0,100.0,174.5,Agroforestry,Rubber Tree
0.49562,-50.34859,247.3,28.95,81.0,1.43,1.7,Spodosol,6.56,38.8,3.1,1342,15,100,0.93,Moderate,0.544,56.3,0.512,5,44.0,96.3,138.9,Direct Seeding,Açaí Palm
1.335252,-63.872735,20.1,22.95,100.0,3.13,4.65,Ultisol,6.27,53.4,2.16,785,4,80,0.98,Good,0.519,61.3,0.394,4,59.3,98.0,136.1,Direct Seeding,Açaí Palm
-0.335851,-51.190777,39.7,32.42,82.1,9.55,7.45,Entisol,4.04,55.5,3.06,2260,33,64,1.05,Moderate,0.71,68.1,0.117,1,0.0,100.0,203.0,Natural Regeneration,Brazil Nut
2.271342,-73.149945,162.7,30.99,76.4,19.61,1.42,Oxisol,4.78,49.3,5.93,223,26,163,1.14,Poor,0.888,83.4,0.027,2,3.6,100.0,250.0,Natural Regeneration,Brazil Nut
2.535932,-56.097993,336.2,26.59,86.0,13.74,6.62,Entisol,6.56,55.1,6.73,1824,6,212,1.15,Moderate,0.95,96.9,0.001,2,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-4.485446,-58.574095,314.0,30.41,78.9,18.81,1.18,Ultisol,6.39,52.8,3.64,404,36,149,1.33,Moderate,0.638,45.5,0.145,4,24.6,100.0,174.6,Natural Regeneration,Brazil Nut
-1.781036,-68.011475,348.0,25.03,94.5,22.79,7.36,Ultisol,5.38,50.1,5.49,1197,25,165,1.1,Good,0.901,93.9,0.11,2,7.6,100.0,250.0,Natural Regeneration,Brazil Nut
-4.812328,-61.824356,157.6,25.45,85.7,8.29,5.55,Oxisol,5.53,55.8,6.46,2452,19,33,0.9,Moderate,0.95,98.9,0.0,0,8.8,100.0,250.0,Natural Regeneration,Brazil Nut
-2.364667,-70.89071,35.4,26.08,88.6,17.74,0.87,Oxisol,4.23,61.8,2.52,339,22,200,1.38,Poor,0.639,62.4,0.368,0,28.8,100.0,156.3,Agroforestry,Rubber Tree
-0.705054,-53.081668,121.0,32.36,73.8,18.99,1.62,Ultisol,6.24,62.7,1.8,1206,22,143,1.4,Moderate,0.556,61.2,0.385,3,53.5,100.0,136.0,Direct Seeding,Açaí Palm
2.286359,-65.410446,243.0,24.74,93.4,3.01,7.42,Spodosol,4.21,55.3,2.46,800,18,76,0.91,Moderate,0.554,65.5,0.278,2,33.5,100.0,156.2,Agroforestry,Rubber Tree
1.772435,-58.974933,64.6,29.32,81.0,7.43,4.06,Oxisol,5.8,50.8,6.34,2020,11,246,1.19,Moderate,0.95,100.0,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-3.980002,-70.189369,119.0,24.61,88.8,29.99,3.63,Oxisol,4.32,63.7,2.84,1601,4,109,0.93,Good,0.721,62.2,0.118,0,12.0,100.0,170.4,Natural Regeneration,Brazil Nut
-4.255757,-69.052044,38.5,25.71,92.4,5.16,0.47,Spodosol,5.21,70.5,4.15,1075,4,125,1.15,Poor,0.945,86.0,0.055,0,11.0,100.0,250.0,Natural Regeneration,Brazil Nut
-0.285861,-50.193047,176.7,25.06,92.1,14.2,0.67,Oxisol,5.01,62.1,6.79,1153,32,196,1.23,Moderate,0.95,99.7,0.022,0,0.9,100.0,250.0,Natural Regeneration,Brazil Nut
-0.743056,-55.925927,88.9,30.39,78.8,11.25,5.53,Ultisol,5.16,49.3,3.86,624,5,165,1.6,Poor,0.665,66.2,0.312,4,41.2,100.0,198.2,Direct Seeding,Açaí Palm
-2.868979,-50.912675,50.1,28.85,77.5,25.06,6.22,Ultisol,5.62,56.6,3.2,1742,26,201,1.16,Good,0.64,53.3,0.417,2,54.1,100.0,183.6,Direct Seeding,Açaí Palm
2.195625,-66.899572,155.7,31.38,79.8,13.65,6.94,Ultisol,4.39,51.9,6.53,2391,20,206,1.07,Moderate,0.95,96.9,0.06,0,0.2,100.0,250.0,Natural Regeneration,Brazil Nut
2.418931,-70.050491,135.9,24.86,88.1,25.87,4.02,Oxisol,4.62,61.7,1.64,1366,4,51,1.33,Moderate,0.571,44.6,0.419,4,58.8,91.8,126.9,Direct Seeding,Açaí Palm
-1.779108,-61.926357,197.4,22.12,100.0,12.2,2.63,Ultisol,4.3,61.6,5.25,613,20,65,0.96,Good,0.889,92.8,0.043,0,7.9,100.0,250.0,Natural Regeneration,Brazil Nut
2.12242,-62.127961,267.2,30.85,72.0,20.38,5.0,Oxisol,5.83,55.5,3.59,1280,32,140,1.02,Good,0.687,63.7,0.35,1,39.9,100.0,218.4,Agroforestry,Rubber Tree
-1.928409,-69.801284,57.1,23.49,100.0,22.21,4.95,Oxisol,4.15,66.7,5.72,2212,4,88,1.19,Moderate,0.95,96.1,0.012,1,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
0.894535,-56.40273,281.1,25.2,82.5,5.66,0.28,Oxisol,5.84,50.1,3.83,2471,38,167,1.14,Moderate,0.787,79.0,0.132,2,19.5,100.0,212.4,Natural Regeneration,Brazil Nut
-1.192462,-65.317339,28.7,25.97,78.8,17.21,7.51,Ultisol,6.72,54.2,5.98,2460,9,128,1.07,Moderate,0.95,100.0,0.063,0,8.6,100.0,250.0,Natural Regeneration,Brazil Nut
-4.019335,-69.527234,166.2,31.71,73.0,4.67,5.14,Oxisol,6.49,46.0,3.58,374,32,69,1.07,Poor,0.651,56.9,0.098,1,9.8,100.0,190.8,Natural Regeneration,Brazil Nut
2.423474,-66.032399,213.9,30.14,68.4,17.91,0.05,Oxisol,4.91,54.6,1.93,1207,35,135,1.06,Moderate,0.439,41.6,0.517,3,60.7,91.6,121.9,Assisted Natural Regeneration,Andiroba
-1.367227,-60.472191,335.8,24.4,97.7,18.82,7.68,Oxisol,4.6,64.5,3.39,269,9,165,1.23,Good,0.682,65.3,0.155,1,28.5,100.0,198.1,Natural Regeneration,Brazil Nut
0.875896,-56.564698,209.4,29.77,80.5,23.13,7.62,Oxisol,6.69,57.6,1.79,2213,28,41,1.54,Moderate,0.496,58.5,0.362,3,56.9,100.0,147.7,Direct Seeding,Açaí Palm
-2.062609,-62.434619,72.4,31.21,84.0,31.55,7.57,Ultisol,5.24,59.7,1.34,1034,22,152,1.07,Good,0.428,47.2,0.474,5,37.3,93.2,109.8,Agroforestry,Rubber Tree
-4.848953,-61.38572,190.8,27.06,86.5,6.5,7.11,Oxisol,4.99,55.3,2.45,1686,30,147,1.22,Moderate,0.486,60.1,0.369,2,24.6,99.0,136.6,Agroforestry,Rubber Tree
-4.195757,-70.665298,150.6,25.2,93.2,12.39,1.48,Inceptisol,4.35,61.5,3.51,2339,12,216,1.16,Moderate,0.739,61.2,0.247,3,12.6,100.0,196.0,Natural Regeneration,Brazil Nut
-1.030244,-52.047418,178.2,30.83,76.6,4.16,7.82,Entisol,4.47,46.4,1.78,2263,39,68,1.43,Moderate,0.422,45.8,0.548,5,55.1,84.9,116.1,Direct Seeding,Açaí Palm
0.519715,-51.710619,85.0,29.94,75.8,22.5,6.1,Inceptisol,6.08,52.5,5.16,739,13,93,1.14,Moderate,0.829,84.1,0.016,1,0.0,100.0,244.8,Natural Regeneration,Brazil Nut
-2.322117,-57.597762,185.3,23.01,95.4,46.56,5.13,Inceptisol,4.56,63.5,4.8,2444,33,52,1.2,Moderate,0.893,83.2,0.122,0,32.1,100.0,242.2,Natural Regeneration,Brazil Nut
0.563908,-73.576846,69.5,30.67,72.3,10.1,7.54,Ultisol,4.5,41.7,5.83,1253,38,60,0.91,Good,0.747,75.8,0.146,0,12.6,100.0,233.1,Natural Regeneration,Brazil Nut
0.589085,-61.110219,265.5,28.35,86.1,6.1,3.05,Oxisol,4.9,49.3,2.45,1401,26,155,0.91,Good,0.466,46.0,0.314,3,34.4,98.0,121.8,Agroforestry,Rubber Tree
0.631487,-58.898745,216.0,31.79,74.0,11.02,7.45,Oxisol,6.56,52.8,3.27,897,20,240,1.22,Moderate,0.546,51.9,0.276,2,25.0,100.0,152.8,Agroforestry,Rubber Tree
-1.059825,-50.128299,45.9,24.48,93.3,17.9,4.85,Ultisol,5.65,60.4,4.95,723,32,30,1.04,Good,0.867,88.2,0.125,0,0.0,100.0,240.3,Natural Regeneration,Brazil Nut
2.319089,-50.094393,313.6,25.36,100.0,12.18,4.63,Oxisol,6.17,72.3,3.44,457,38,221,1.37,Moderate,0.806,80.6,0.097,2,16.8,100.0,218.2,Natural Regeneration,Brazil Nut
-1.086428,-53.41733,223.4,29.06,80.3,8.5,5.17,Oxisol,6.01,51.5,3.3,2013,2,96,1.38,Poor,0.709,66.7,0.244,4,32.8,100.0,191.7,Natural Regeneration,Brazil Nut
-1.397878,-72.468056,124.3,28.26,85.9,6.95,6.03,Oxisol,6.66,56.3,3.08,1516,29,221,1.18,Moderate,0.713,74.0,0.222,2,27.0,100.0,184.9,Natural Regeneration,Brazil Nut
-3.404953,-51.121367,35.1,27.02,87.2,5.89,3.56,Inceptisol,5.93,56.7,3.98,387,38,178,1.23,Moderate,0.72,75.6,0.272,2,42.9,100.0,190.7,Natural Regeneration,Brazil Nut
-2.538759,-59.29613,228.6,31.7,81.5,10.99,7.84,Inceptisol,4.35,47.3,3.45,636,33,105,0.98,Moderate,0.692,68.7,0.173,3,26.8,100.0,176.9,Natural Regeneration,Brazil Nut
-4.661324,-54.778718,143.2,29.34,82.8,5.33,0.71,Ultisol,4.57,53.3,4.28,1529,19,202,1.58,Good,0.657,60.9,0.221,0,7.4,100.0,181.8,Natural Regeneration,Brazil Nut
0.068282,-64.227372,319.5,31.23,75.6,4.89,7.31,Oxisol,5.97,40.1,6.92,1945,14,144,1.35,Good,0.829,73.0,0.073,1,24.1,100.0,250.0,Natural Regeneration,Brazil Nut
-3.011714,-66.327933,31.5,23.99,100.0,4.82,5.26,Ultisol,4.6,66.7,3.91,1484,8,107,1.51,Moderate,0.748,81.1,0.226,1,21.2,100.0,201.0,Natural Regeneration,Brazil Nut
-2.566758,-62.882141,32.9,31.48,72.0,7.86,7.28,Oxisol,6.31,42.8,5.65,2419,39,198,1.25,Moderate,0.887,84.4,0.054,1,0.0,100.0,240.0,Natural Regeneration,Brazil Nut
1.166516,-70.475012,333.3,28.0,84.0,18.57,2.95,Oxisol,6.46,61.1,5.01,1786,16,114,1.05,Moderate,0.9,87.8,0.049,1,20.3,100.0,241.9,Natural Regeneration,Brazil Nut
-2.382231,-65.430413,338.4,22.44,100.0,7.35,6.63,Ultisol,5.16,59.5,4.34,1449,32,81,1.09,Moderate,0.814,74.8,0.18,3,30.1,100.0,222.6,Natural Regeneration,Brazil Nut
-3.062433,-53.41718,29.2,25.05,88.3,12.23,4.93,Ultisol,5.07,59.1,5.43,327,37,168,1.03,Good,0.888,98.3,0.103,0,7.3,100.0,232.2,Natural Regeneration,Brazil Nut
-3.647538,-73.089188,256.3,22.33,100.0,2.92,6.65,Inceptisol,4.34,58.1,4.82,1652,20,224,1.26,Moderate,0.824,79.6,0.144,2,28.0,100.0,224.4,Natural Regeneration,Brazil Nut
1.198867,-70.378927,93.1,27.94,82.8,25.55,2.6,Oxisol,6.63,64.9,1.41,611,35,142,1.11,Moderate,0.556,61.1,0.4,5,72.9,100.0,144.4,Assisted Natural Regeneration,Andiroba
-3.96235,-70.997212,251.5,26.24,94.4,2.88,7.34,Oxisol,5.36,57.6,5.47,1979,12,45,1.51,Moderate,0.878,86.2,0.065,2,32.9,100.0,245.5,Natural Regeneration,Brazil Nut
-1.36997,-64.326187,306.7,34.84,72.8,21.57,7.39,Oxisol,5.98,54.6,6.43,589,22,239,1.47,Moderate,0.91,94.7,0.085,0,8.1,100.0,250.0,Natural Regeneration,Brazil Nut
-0.944559,-50.072314,53.3,33.29,71.3,19.9,3.8,Oxisol,4.44,47.9,5.83,1019,10,99,1.25,Good,0.89,94.3,0.042,1,7.3,100.0,240.8,Natural Regeneration,Brazil Nut
0.499119,-69.83941,98.8,32.73,68.2,18.75,3.2,Inceptisol,5.51,46.6,3.28,1741,32,160,1.56,Moderate,0.624,58.3,0.274,1,33.7,100.0,178.8,Natural Regeneration,Brazil Nut
0.066268,-70.508416,27.9,28.51,81.8,57.08,4.6,Oxisol,6.18,71.7,6.41,606,18,214,1.18,Moderate,0.95,90.5,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
1.485765,-52.038662,34.5,32.49,73.7,40.09,1.6,Spodosol,5.67,61.0,1.61,2496,8,231,1.11,Moderate,0.522,47.7,0.368,3,48.6,100.0,132.6,Direct Seeding,Açaí Palm
-4.641989,-52.830788,29.8,25.47,95.8,5.07,3.97,Oxisol,5.06,53.3,3.29,1185,25,191,1.13,Good,0.646,62.2,0.296,2,8.1,100.0,161.3,Natural Regeneration,Brazil Nut
-2.628474,-73.226231,284.2,29.29,83.4,8.33,7.17,Oxisol,5.72,59.1,1.03,643,21,95,1.29,Poor,0.46,42.2,0.436,3,35.8,95.8,108.8,Agroforestry,Rubber Tree
-2.758927,-55.959057,118.4,27.11,89.9,18.3,2.92,Inceptisol,6.79,63.2,3.16,1695,19,225,1.21,Good,0.738,73.9,0.211,1,51.3,100.0,185.2,Natural Regeneration,Brazil Nut
-3.831865,-58.268823,182.8,24.23,96.2,2.96,5.89,Inceptisol,5.91,51.6,1.25,797,25,150,1.38,Poor,0.473,58.1,0.167,0,9.5,97.8,121.5,Agroforestry,Rubber Tree
-2.686574,-55.574221,280.0,22.94,100.0,12.68,4.98,Ultisol,5.41,62.8,5.5,1491,18,167,1.51,Moderate,0.889,84.9,0.08,2,0.0,100.0,249.7,Natural Regeneration,Brazil Nut
-2.521877,-62.131941,183.3,29.26,80.9,18.13,2.09,Oxisol,6.4,43.5,2.64,2415,10,25,1.04,Poor,0.474,42.6,0.355,4,51.8,100.0,130.9,Direct Seeding,Açaí Palm
-0.824924,-50.206899,161.6,23.27,97.7,23.31,4.25,Entisol,5.32,62.7,4.3,379,39,23,1.32,Poor,0.815,82.5,0.269,3,12.3,100.0,228.8,Natural Regeneration,Brazil Nut
0.309636,-72.947672,23.8,31.33,76.8,17.16,6.82,Ultisol,5.27,57.9,4.55,2233,33,42,1.1,Good,0.784,78.9,0.128,0,32.0,100.0,212.3,Natural Regeneration,Brazil Nut
-1.951196,-68.375082,207.5,33.98,67.9,15.55,4.44,Inceptisol,5.56,47.6,2.85,1401,6,24,1.17,Good,0.49,50.2,0.5,4,57.7,100.0,130.7,Direct Seeding,Açaí Palm
0.755762,-64.482896,61.2,24.11,99.8,26.84,5.57,Oxisol,4.9,64.6,2.47,1951,9,159,1.52,Poor,0.752,87.2,0.073,0,0.0,100.0,189.5,Natural Regeneration,Brazil Nut
-2.310677,-63.205329,272.3,28.12,89.6,16.49,6.2,Oxisol,4.2,62.1,4.31,385,40,79,1.26,Good,0.731,74.0,0.052,0,6.2,100.0,205.3,Natural Regeneration,Brazil Nut
-2.677731,-51.887182,105.1,31.6,82.0,13.64,0.4,Inceptisol,5.06,50.9,2.44,1345,31,237,1.13,Moderate,0.583,75.3,0.32,3,11.2,98.7,151.3,Agroforestry,Rubber Tree
-0.670496,-60.559895,242.5,25.73,86.9,23.33,0.41,Entisol,6.05,54.3,1.94,1131,23,115,1.31,Moderate,0.51,63.7,0.385,2,19.5,99.8,119.1,Agroforestry,Rubber Tree
-4.810269,-72.917336,233.3,33.97,71.8,4.27,0.92,Entisol,5.37,47.3,5.47,2115,29,173,1.25,Moderate,0.842,86.0,0.236,2,21.3,100.0,232.1,Natural Regeneration,Brazil Nut
-4.361687,-64.211289,223.5,33.55,76.6,21.13,1.3,Inceptisol,6.39,50.4,2.92,1599,4,112,1.44,Good,0.58,53.0,0.214,4,42.8,100.0,157.2,Direct Seeding,Açaí Palm
-1.656244,-64.00423,108.1,23.35,100.0,11.04,6.49,Oxisol,4.51,61.5,3.69,2068,20,206,1.53,Good,0.677,67.1,0.196,1,42.6,100.0,189.9,Natural Regeneration,Brazil Nut
2.543302,-50.828217,108.1,22.36,91.6,12.61,3.48,Oxisol,4.62,58.4,6.47,382,13,127,0.92,Moderate,0.95,92.5,0.0,0,4.1,100.0,250.0,Natural Regeneration,Brazil Nut
0.772094,-59.61927,304.8,34.69,68.3,24.47,1.48,Ultisol,5.8,54.2,1.76,1593,37,160,1.2,Good,0.419,35.2,0.408,2,51.8,100.0,109.5,Direct Seeding,Açaí Palm
-4.294987,-58.744374,24.2,34.43,68.0,4.0,4.25,Ultisol,6.29,46.4,1.38,465,9,156,1.04,Poor,0.438,37.6,0.416,3,51.9,98.0,96.8,Direct Seeding,Açaí Palm
1.770544,-56.881927,79.9,27.49,94.2,4.4,6.11,Ultisol,5.95,57.2,3.58,2480,4,92,1.24,Moderate,0.728,78.2,0.203,4,56.3,100.0,200.9,Natural Regeneration,Brazil Nut
0.858406,-55.519056,221.4,22.66,87.3,22.92,1.12,Entisol,5.24,60.3,4.69,1148,6,245,1.24,Moderate,0.864,79.4,0.172,3,6.9,100.0,239.4,Natural Regeneration,Brazil Nut
-0.112428,-58.758774,289.6,30.05,74.6,10.72,2.76,Oxisol,6.47,49.7,3.79,1134,23,190,1.01,Moderate,0.678,73.5,0.312,3,18.5,100.0,174.1,Agroforestry,Rubber Tree
1.562344,-68.307336,138.3,25.81,97.6,20.3,1.55,Inceptisol,5.89,61.3,1.05,2051,12,170,1.59,Good,0.587,64.5,0.34,4,13.6,100.0,143.4,Agroforestry,Rubber Tree
-1.767121,-53.022898,235.6,34.18,67.2,5.57,5.17,Oxisol,6.34,42.5,3.43,467,15,236,1.24,Moderate,0.76,73.2,0.149,0,8.5,100.0,198.6,Natural Regeneration,Brazil Nut
-3.227992,-56.429125,203.9,32.33,67.7,8.74,1.09,Oxisol,6.53,43.2,3.89,1609,16,41,1.0,Moderate,0.597,64.9,0.392,2,51.2,100.0,153.9,Direct Seeding,Açaí Palm
-0.903813,-56.195108,41.3,30.44,86.4,20.5,6.25,Oxisol,5.48,54.5,6.68,395,37,101,1.3,Poor,0.95,99.5,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-0.609266,-50.082638,225.2,25.7,83.6,8.11,1.66,Ultisol,5.65,51.8,1.46,1776,19,61,1.08,Moderate,0.449,48.4,0.392,4,36.8,100.0,122.2,Agroforestry,Rubber Tree
-0.693389,-54.739363,288.6,31.12,82.3,21.69,0.47,Ultisol,5.87,62.5,5.13,218,23,196,1.5,Moderate,0.768,75.4,0.236,5,46.8,100.0,210.9,Natural Regeneration,Brazil Nut
-0.47941,-54.100366,347.5,25.76,82.8,13.95,7.29,Ultisol,6.72,49.9,3.37,1913,2,179,1.33,Moderate,0.599,58.2,0.271,0,30.3,100.0,173.6,Agroforestry,Rubber Tree
2.589639,-51.166268,29.8,22.49,91.6,3.91,2.67,Oxisol,6.26,60.1,6.24,1064,27,231,1.41,Moderate,0.95,100.0,0.079,1,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
2.217965,-70.372784,237.8,28.61,84.5,4.25,4.02,Ultisol,4.1,47.7,4.96,1695,27,155,1.33,Moderate,0.87,77.7,0.2,2,21.5,100.0,242.0,Natural Regeneration,Brazil Nut
2.005736,-62.054543,156.8,28.35,79.9,19.48,0.81,Inceptisol,5.2,54.5,3.36,2353,4,242,1.48,Good,0.57,70.4,0.292,2,36.9,100.0,157.6,Agroforestry,Rubber Tree
1.411334,-60.066391,23.2,31.92,76.6,20.69,3.84,Oxisol,6.43,56.1,4.84,772,19,40,1.24,Good,0.928,96.3,0.134,2,26.2,100.0,250.0,Natural Regeneration,Brazil Nut
2.547425,-66.097382,222.7,33.25,80.9,8.64,1.78,Spodosol,4.1,47.5,3.68,623,35,98,1.33,Moderate,0.628,63.7,0.216,0,7.8,100.0,182.0,Natural Regeneration,Brazil Nut
-4.212043,-53.85432,60.4,26.61,87.7,9.74,6.72,Oxisol,5.76,54.5,5.3,2056,30,84,1.46,Poor,0.894,80.5,0.262,2,0.0,100.0,249.5,Natural Regeneration,Brazil Nut
-2.879014,-55.701929,144.9,27.84,93.5,12.15,5.71,Histosol,6.65,64.0,5.74,1510,13,46,1.41,Moderate,0.928,100.0,0.109,3,8.7,100.0,250.0,Natural Regeneration,Brazil Nut
-1.039552,-56.698806,106.3,28.12,86.3,20.07,5.31,Inceptisol,4.87,61.7,5.16,603,24,165,1.28,Moderate,0.929,100.0,0.014,0,6.7,100.0,247.9,Natural Regeneration,Brazil Nut
1.772276,-50.068413,139.2,26.21,94.2,10.05,6.25,Ultisol,6.02,63.6,3.24,692,17,97,1.06,Poor,0.659,56.0,0.26,3,40.1,100.0,175.1,Natural Regeneration,Brazil Nut
-0.958674,-67.774847,182.6,31.66,64.1,7.2,2.35,Oxisol,4.87,43.8,1.21,1656,20,64,1.38,Moderate,0.361,34.4,0.462,3,40.2,95.1,79.4,Direct Seeding,Açaí Palm
0.984278,-56.349026,138.5,28.79,86.2,8.1,3.63,Ultisol,5.79,57.8,1.83,2121,14,93,1.4,Moderate,0.493,51.5,0.552,4,60.5,93.4,135.0,Assisted Natural Regeneration,Andiroba
-3.888321,-60.766293,202.4,33.88,72.7,8.83,0.69,Entisol,6.62,48.5,3.78,591,14,68,1.4,Poor,0.584,38.2,0.258,3,46.3,100.0,164.7,Direct Seeding,Açaí Palm
-2.980689,-66.48826,98.8,30.45,77.1,21.43,0.54,Oxisol,5.03,54.7,4.51,1633,12,68,1.46,Moderate,0.702,62.4,0.368,2,30.1,100.0,207.8,Agroforestry,Rubber Tree
0.854209,-70.145915,229.7,24.75,100.0,5.89,2.63,Oxisol,6.69,71.5,1.56,1153,4,115,1.52,Poor,0.556,65.8,0.386,3,32.3,100.0,135.5,Agroforestry,Rubber Tree
-3.682128,-52.498788,301.7,24.14,92.2,6.18,6.58,Oxisol,5.07,64.9,3.78,808,17,152,1.29,Good,0.772,73.6,0.224,1,28.2,100.0,199.8,Natural Regeneration,Brazil Nut
-2.189153,-59.709068,93.9,26.84,79.9,8.47,4.78,Oxisol,5.1,62.9,2.72,2238,33,84,1.44,Good,0.675,70.0,0.352,2,31.6,100.0,181.9,Agroforestry,Rubber Tree
-2.88107,-54.201588,187.6,26.51,92.6,13.65,3.4,Oxisol,6.14,60.3,1.41,884,32,195,1.17,Poor,0.554,50.0,0.413,4,24.7,100.0,114.3,Agroforestry,Rubber Tree
-2.201106,-60.91172,234.1,27.29,79.6,26.19,7.74,Inceptisol,5.01,57.6,3.12,314,18,205,1.59,Moderate,0.618,55.2,0.246,4,0.0,100.0,155.3,Natural Regeneration,Brazil Nut
0.666592,-68.72055,206.3,24.39,94.4,22.23,3.54,Oxisol,4.92,58.3,4.8,2184,30,42,1.46,Good,0.817,97.4,0.245,3,47.4,100.0,230.6,Natural Regeneration,Brazil Nut
-2.057223,-65.898828,140.7,34.72,74.9,12.57,3.75,Ultisol,4.52,41.2,5.66,1536,31,243,1.36,Moderate,0.843,76.9,0.044,0,41.0,100.0,213.1,Natural Regeneration,Brazil Nut
-0.557893,-64.843068,231.9,23.89,97.8,29.25,7.94,Oxisol,4.25,68.6,5.57,771,37,130,1.28,Good,0.91,87.0,0.133,1,8.9,100.0,250.0,Natural Regeneration,Brazil Nut
-4.200545,-50.649564,29.3,30.48,77.6,12.18,1.05,Spodosol,6.35,59.4,4.06,245,24,62,1.19,Moderate,0.701,68.3,0.094,2,9.8,100.0,206.2,Natural Regeneration,Brazil Nut
1.440142,-73.864801,142.1,22.17,97.8,25.76,2.04,Ultisol,5.33,73.9,1.57,871,32,67,1.52,Moderate,0.616,43.4,0.274,3,23.3,100.0,153.8,Natural Regeneration,Brazil Nut
-2.040891,-50.344015,195.8,27.29,93.1,29.37,3.63,Spodosol,5.82,65.9,4.57,702,21,31,1.47,Poor,0.88,82.5,0.139,1,22.8,100.0,237.8,Natural Regeneration,Brazil Nut
0.188273,-50.468921,26.8,26.02,83.9,18.87,4.57,Entisol,5.34,60.0,1.31,1958,21,180,0.99,Moderate,0.48,56.3,0.451,5,35.6,98.7,124.5,Agroforestry,Rubber Tree
0.803117,-50.092381,187.5,26.97,91.5,10.1,1.18,Entisol,5.05,53.8,3.55,741,2,131,1.38,Moderate,0.664,71.9,0.165,0,0.0,100.0,187.7,Natural Regeneration,Brazil Nut
